Rider ID,Age 0ya,UCI Team 0ya,Price 0ya,Score 0ya,Observation Year,Rider Name,Country,Age 1ya,UCI Team 1ya,Price 1ya,Score 1ya,Age 2ya,UCI Team 2ya,Price 2ya,Score 2ya,Age 3ya,UCI Team 3ya,Price 3ya,Score 3ya,Age 4ya,UCI Team 4ya,Price 4ya,Score 4ya,Age 5ya,UCI Team 5ya,Price 5ya,Score 5ya,Age 6ya,UCI Team 6ya,Price 6ya,Score 6ya,Age 7ya,UCI Team 7ya,Price 7ya,Score 7ya,Age 8ya,UCI Team 8ya,Price 8ya,Score 8ya
2427,39.0,HBS,1.0,0.0,2018,Starla Teddergreen,USA,38.0,HBS,1.0,0.0,,,,,,,,,35.0,XYZ,1.0,0.0,34.0,VDK,1.0,0.0,33.0,XYZ,1.0,0.0,,,,,,,,
1534,33.0,XYZ,1.0,0.0,2018,Alison Tetrick,USA,32.0,CPC,1.0,0.0,31.0,CYL,1.0,30.0,30.0,OPW,1.0,145.0,29.0,EXG,1.0,55.0,28.0,EXG,1.0,0.0,27.0,EXG,1.0,0.0,,,,,,,,
2357,24.0,WHT,1.0,0.0,2018,Lucy van der Haar,GBR,23.0,WHT,1.0,50.0,22.0,WHT,6.0,110.0,21.0,TLP,12.0,380.0,20.0,GIW,6.0,595.0,19.0,SKI,2.0,336.0,18.0,XYZ,1.0,0.0,,,,,,,,
2404,24.0,HCT,1.0,230.0,2018,Janine van der Meer,NED,,,,,22.0,XYZ,1.0,0.0,21.0,XYZ,1.0,0.0,20.0,FTZ,1.0,0.0,19.0,TPO,1.0,10.0,18.0,XYZ,1.0,0.0,,,,,,,,
1939,34.0,SER,1.0,0.0,2018,Femke Verstichelen,BEL,33.0,SER,1.0,0.0,,,,,31.0,XYZ,1.0,0.0,30.0,WET,1.0,0.0,29.0,XYZ,1.0,0.0,28.0,WIM,1.0,0.0,,,,,,,,
1596,25.0,ASA,1.0,80.0,2018,Lara Vieceli,ITA,24.0,ASA,1.0,60.0,23.0,ISG,1.0,35.0,22.0,MIC,1.0,140.0,21.0,MIC,1.0,0.0,20.0,MIC,1.0,0.0,19.0,GCV,1.0,0.0,,,,,,,,
1730,26.0,WNT,1.0,0.0,2018,Hannah Walker,GBR,25.0,WNT,1.0,0.0,,,,,,,,,22.0,XYZ,1.0,0.0,21.0,MFP,1.0,0.0,20.0,MFP,1.0,0.0,,,,,,,,
2419,34.0,XYZ,1.0,0.0,2018,Brianna Walle,USA,33.0,TIB,4.0,0.0,32.0,TIB,2.0,310.0,31.0,OPW,4.0,285.0,30.0,OPW,1.0,290.0,29.0,OPW,1.0,15.0,28.0,XYZ,1.0,0.0,,,,,,,,
2389,27.0,XYZ,1.0,30.0,2018,Sandra Weiss,SUI,26.0,XYZ,1.0,20.0,,,,,24.0,XYZ,1.0,0.0,23.0,BCT,1.0,0.0,22.0,BCT,1.0,0.0,21.0,XYZ,1.0,0.0,,,,,,,,
1441,38.0,XYZ,1.0,0.0,2018,Genevieve Whitson,NZL,37.0,ISO,1.0,0.0,,,,,,,,,34.0,XYZ,1.0,0.0,33.0,XYZ,1.0,0.0,32.0,BCF,1.0,0.0,,,,,,,,
1923,25.0,SUN,14.0,551.0,2018,Ruth Winder,USA,24.0,UHC,1.0,760.0,23.0,XYZ,1.0,0.0,22.0,UHC,1.0,55.0,21.0,UHC,1.0,40.0,20.0,VDK,1.0,0.0,19.0,VDK,1.0,0.0,,,,,,,,
2736,25.0,MTS,1.0,597.0,2018,Georgia Williams,NZL,24.0,XYZ,1.0,7.0,23.0,BPK,1.0,50.0,22.0,BPK,2.0,20.0,21.0,BPK,10.0,0.0,20.0,BPK,1.0,553.0,,,,,,,,,,,,
2750,24.0,CSR,42.0,2022.0,2018,Katarzyna Niewiadoma,POL,23.0,WM3,40.0,2499.0,22.0,RBW,30.0,3082.0,21.0,RBW,10.0,1958.0,20.0,RBW,6.0,530.0,19.0,XYZ,1.0,172.0,,,,,,,,,,,,
2737,32.0,CPC,12.0,0.0,2018,Lauren Stephens,USA,31.0,TIB,2.0,950.0,30.0,TIB,14.0,175.0,29.0,TIB,6.0,1213.0,28.0,TIB,1.0,403.0,27.0,TIB,1.0,102.0,,,,,,,,,,,,
2753,36.0,XYZ,1.0,0.0,2018,Beate Zanner,GER,35.0,XYZ,1.0,10.0,34.0,XYZ,2.0,0.0,33.0,XYZ,6.0,35.0,32.0,XYZ,1.0,440.0,31.0,XYZ,1.0,75.0,,,,,,,,,,,,
2577,24.0,SER,1.0,0.0,2018,Kseniya Dobrynina,RUS,23.0,SER,1.0,30.0,22.0,ASA,1.0,0.0,21.0,AST,1.0,0.0,20.0,XYZ,1.0,12.0,19.0,RVL,1.0,50.0,,,,,,,,,,,,
2768,29.0,BTC,14.0,1249.0,2018,Eugenia Bujak,SLO,28.0,BTC,14.0,1354.0,27.0,BTC,14.0,1160.0,26.0,BTC,10.0,1100.0,25.0,BTC,1.0,562.0,24.0,XYZ,1.0,40.0,,,,,,,,,,,,
2758,33.0,XYZ,1.0,0.0,2018,Kimberley Wells,AUS,32.0,XYZ,1.0,0.0,31.0,CVB,1.0,100.0,30.0,XYZ,1.0,75.0,29.0,FUT,1.0,0.0,28.0,XYZ,1.0,25.0,,,,,,,,,,,,
2760,32.0,HPU,1.0,0.0,2018,Ingrid Lorvik,NOR,31.0,XYZ,1.0,0.0,30.0,HPU,1.0,0.0,29.0,XYZ,2.0,90.0,28.0,XYZ,1.0,110.0,27.0,XYZ,1.0,12.0,,,,,,,,,,,,
2552,34.0,KRE,1.0,0.0,2018,Evelien Debboudt,BEL,,,,,,,,,31.0,XYZ,1.0,0.0,30.0,KRE,1.0,0.0,29.0,KRE,1.0,0.0,,,,,,,,,,,,
2551,39.0,KRE,1.0,0.0,2018,Sylvia Debboudt,BEL,,,,,,,,,36.0,XYZ,1.0,0.0,35.0,KRE,1.0,0.0,34.0,KRE,1.0,0.0,,,,,,,,,,,,
2598,24.0,LSL,1.0,120.0,2018,Valérie Demey,BEL,23.0,SVE,1.0,110.0,22.0,VLL,1.0,10.0,21.0,XYZ,1.0,0.0,20.0,KRE,1.0,0.0,19.0,KRE,1.0,0.0,,,,,,,,,,,,
2594,30.0,XYZ,1.0,0.0,2018,Heather Fischer,USA,29.0,TIB,2.0,0.0,28.0,RLW,1.0,255.0,27.0,DNA,1.0,140.0,26.0,DNA,1.0,0.0,25.0,EXG,1.0,0.0,,,,,,,,,,,,
2579,24.0,CPC,14.0,270.0,2018,Sheyla Gutierrez,ESP,23.0,CPC,4.0,1143.0,22.0,CYL,2.0,390.0,21.0,LTK,1.0,280.0,20.0,LKT,1.0,0.0,19.0,LKT,1.0,0.0,,,,,,,,,,,,
2554,29.0,XYZ,1.0,0.0,2018,Ciara Horne,GBR,28.0,CBT,1.0,0.0,27.0,CBT,1.0,55.0,26.0,XYZ,1.0,0.0,25.0,BCC,1.0,0.0,24.0,BCC,1.0,0.0,,,,,,,,,,,,
2562,27.0,XYZ,1.0,0.0,2018,Willeke Knol,NED,26.0,CPC,1.0,0.0,25.0,LBL,1.0,0.0,24.0,TLP,1.0,120.0,23.0,GIW,1.0,0.0,22.0,SKI,1.0,0.0,,,,,,,,,,,,
2592,28.0,GPC,1.0,0.0,2018,Hongyu Liang,CHN,27.0,GPC,1.0,0.0,26.0,XYZ,1.0,0.0,25.0,GPC,1.0,0.0,24.0,GPC,1.0,0.0,23.0,GPC,1.0,0.0,,,,,,,,,,,,
2586,24.0,WAD,6.0,364.0,2018,Riejanne Markus,NED,23.0,WM3,2.0,440.0,22.0,TLP,1.0,150.0,21.0,PHV,1.0,53.0,20.0,PHV,1.0,0.0,19.0,PHV,1.0,0.0,,,,,,,,,,,,
2580,24.0,MOV,4.0,535.0,2018,Eider Merino,ESP,23.0,LTK,1.0,270.0,22.0,LTK,1.0,30.0,21.0,LTK,1.0,70.0,20.0,LKT,1.0,0.0,19.0,LKT,1.0,0.0,,,,,,,,,,,,
2584,24.0,MOV,1.0,16.0,2018,Lourdes Oyarbide,ESP,23.0,BDP,1.0,100.0,22.0,BPD,1.0,0.0,21.0,BPD,1.0,0.0,20.0,BPD,1.0,0.0,19.0,BPD,1.0,0.0,,,,,,,,,,,,
2569,26.0,XYZ,1.0,0.0,2018,Jermaine Post,NED,25.0,PVD,1.0,0.0,24.0,PHV,1.0,20.0,23.0,PHV,1.0,68.0,22.0,PHV,1.0,5.0,21.0,PHV,1.0,0.0,,,,,,,,,,,,
2560,26.0,MOV,1.0,0.0,2018,Gloria Rodriguez,ESP,25.0,LTK,1.0,0.0,24.0,LTK,1.0,0.0,,,,,22.0,XYZ,1.0,0.0,21.0,BPD,1.0,0.0,,,,,,,,,,,,
2582,24.0,T20,1.0,0.0,2018,Jennifer Valente,USA,,,,,,,,,21.0,XYZ,1.0,0.0,20.0,EXG,1.0,0.0,19.0,EXG,1.0,0.0,,,,,,,,,,,,
2581,25.0,SPM,1.0,0.0,2018,Shana Van Glabeke,BEL,24.0,LWD,1.0,0.0,23.0,LWW,1.0,0.0,22.0,HPU,1.0,0.0,21.0,WET,1.0,25.0,20.0,KRE,1.0,0.0,,,,,,,,,,,,
2588,24.0,DRP,1.0,0.0,2018,Molly Weaver,GBR,23.0,SUN,1.0,10.0,22.0,TLP,1.0,0.0,21.0,MAT,1.0,70.0,20.0,BCC,1.0,0.0,19.0,BCC,1.0,0.0,,,,,,,,,,,,
2975,37.0,XYZ,14.0,100.0,2018,Katrin Garfoot,AUS,36.0,ORS,16.0,1384.0,35.0,OGE,10.0,1147.0,34.0,GEW,6.0,925.0,33.0,XYZ,1.0,405.0,,,,,,,,,,,,,,,,
3004,26.0,DLT,1.0,7.0,2018,Anna Plichta,POL,25.0,WM3,4.0,20.0,24.0,BTC,2.0,175.0,23.0,XYZ,4.0,170.0,22.0,XYZ,1.0,295.0,,,,,,,,,,,,,,,,
3023,29.0,DRP,1.0,120.0,2018,Kathrin Hammes,GER,28.0,TIB,1.0,0.0,27.0,TIB,2.0,0.0,26.0,TIB,2.0,247.0,25.0,XYZ,1.0,160.0,,,,,,,,,,,,,,,,
2895,37.0,XYZ,1.0,0.0,2018,Anna Ramirez Bauxel,ESP,36.0,LTK,1.0,0.0,35.0,LTK,1.0,0.0,34.0,XYZ,2.0,20.0,33.0,BPK,1.0,100.0,,,,,,,,,,,,,,,,
3020,34.0,HPU,4.0,150.0,2018,Vita Heine,NOR,33.0,HPU,2.0,280.0,32.0,HPU,1.0,200.0,31.0,HPU,1.0,0.0,30.0,END,1.0,85.0,,,,,,,,,,,,,,,,
2915,23.0,SUN,10.0,970.0,2018,Floortje Mackaij,NED,22.0,SUN,14.0,364.0,21.0,TLP,8.0,1075.0,20.0,TLP,1.0,675.0,19.0,GIW,1.0,75.0,,,,,,,,,,,,,,,,
3022,24.0,MTS,1.0,0.0,2018,Jenelle Crooks,AUS,23.0,ORS,1.0,7.0,22.0,XYZ,4.0,0.0,21.0,XYZ,1.0,330.0,20.0,XYZ,1.0,70.0,,,,,,,,,,,,,,,,
3012,23.0,EXP,1.0,0.0,2018,Severine Eraud,FRA,22.0,FDJ,1.0,18.0,21.0,FUT,2.0,30.0,20.0,FUT,1.0,215.0,19.0,XYZ,1.0,70.0,,,,,,,,,,,,,,,,
3042,23.0,BTC,4.0,504.0,2018,Anastasiia Chursina,RUS,22.0,XYZ,1.0,220.0,21.0,XYZ,1.0,0.0,20.0,XYZ,1.0,0.0,19.0,XYZ,1.0,60.0,,,,,,,,,,,,,,,,
2997,27.0,XYZ,1.0,0.0,2018,Annie Foreman Mackey,CAN,26.0,T20,2.0,0.0,25.0,XYZ,1.0,145.0,24.0,XYZ,1.0,0.0,23.0,XYZ,1.0,60.0,,,,,,,,,,,,,,,,
3001,30.0,RLW,1.0,130.0,2018,Kirsti Lay,CAN,29.0,RLW,1.0,70.0,28.0,RLW,1.0,0.0,27.0,XYZ,1.0,0.0,26.0,XYZ,1.0,60.0,,,,,,,,,,,,,,,,
2978,28.0,RLW,1.0,0.0,2018,Abigail Mickey,USA,27.0,COL,1.0,0.0,26.0,UHC,1.0,0.0,25.0,UHC,1.0,0.0,24.0,EXG,1.0,60.0,,,,,,,,,,,,,,,,
2914,32.0,MTS,10.0,612.0,2018,Sarah Roy,AUS,31.0,ORS,6.0,702.0,30.0,OGE,1.0,505.0,29.0,GEW,1.0,75.0,28.0,FUT,1.0,60.0,,,,,,,,,,,,,,,,
3052,27.0,WHT,4.0,200.0,2018,Eri Yonamine,JPN,26.0,FDJ,6.0,290.0,25.0,HBS,1.0,430.0,24.0,XYZ,1.0,20.0,23.0,XYZ,1.0,60.0,,,,,,,,,,,,,,,,
2902,34.0,BTC,4.0,100.0,2018,Mia Radotic,CRO,33.0,BTC,2.0,285.0,32.0,BTC,1.0,220.0,31.0,BTC,1.0,120.0,30.0,BTC,1.0,52.0,,,,,,,,,,,,,,,,
3002,31.0,XYZ,1.0,0.0,2018,Justine Clift,CAN,30.0,CYC,1.0,0.0,29.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,27.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,
3016,23.0,LSL,1.0,0.0,2018,Annabelle Dreville,FRA,22.0,FDJ,1.0,0.0,21.0,FUT,1.0,0.0,20.0,XYZ,1.0,25.0,19.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,
2991,26.0,XYZ,1.0,0.0,2018,Tatiana Shamanova,RUS,25.0,BPK,1.0,0.0,24.0,XYZ,1.0,0.0,23.0,XYZ,1.0,0.0,22.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,
2905,23.0,LSL,2.0,80.0,2018,Demi De Jong,NED,22.0,PVD,2.0,170.0,21.0,DLT,1.0,175.0,20.0,DLT,1.0,30.0,19.0,DLT,1.0,40.0,,,,,,,,,,,,,,,,
3035,23.0,SBT,1.0,175.0,2018,Arianna Fidanza,ITA,22.0,ASA,1.0,100.0,21.0,ASA,1.0,95.0,20.0,ALE,1.0,175.0,19.0,EMF,1.0,40.0,,,,,,,,,,,,,,,,
2901,33.0,BTC,2.0,120.0,2018,Ursa Pintar,SLO,32.0,XYZ,1.0,214.0,31.0,BTC,1.0,100.0,30.0,BTC,1.0,65.0,29.0,BTC,1.0,32.0,,,,,,,,,,,,,,,,
2972,33.0,RLW,1.0,0.0,2018,Erica Allar,USA,32.0,RLW,1.0,0.0,31.0,RLW,1.0,0.0,30.0,COL,1.0,0.0,29.0,COL,1.0,30.0,,,,,,,,,,,,,,,,
2943,29.0,CPC,4.0,0.0,2018,Kristabel Doebel-Hickok,USA,28.0,CPC,2.0,350.0,27.0,CYL,2.0,125.0,26.0,TIB,1.0,295.0,25.0,TIB,1.0,25.0,,,,,,,,,,,,,,,,
3018,36.0,MVC,1.0,0.0,2018,Roos Hoogeboom,NED,,,,,34.0,BPD,1.0,0.0,33.0,XYZ,1.0,0.0,32.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,
3014,25.0,XYZ,1.0,80.0,2018,Linda Indergand,SUI,,,,,23.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,21.0,XYZ,1.0,15.0,,,,,,,,,,,,,,,,
2957,23.0,DVE,1.0,0.0,2018,Demmy Druyts,BEL,22.0,SVE,1.0,0.0,21.0,VLL,1.0,0.0,20.0,VLL,1.0,0.0,19.0,VLL,1.0,14.0,,,,,,,,,,,,,,,,
3036,23.0,CBT,20.0,1265.0,2018,Cecilie Uttrup Ludwig,DEN,22.0,CBT,4.0,1510.0,21.0,BMS,1.0,406.0,20.0,TRY,1.0,0.0,19.0,TRY,1.0,14.0,,,,,,,,,,,,,,,,
2958,23.0,LSL,1.0,30.0,2018,Kelly Van Den Steen,BEL,22.0,SVE,1.0,0.0,21.0,VLL,1.0,5.0,20.0,VLL,1.0,0.0,19.0,VLL,1.0,14.0,,,,,,,,,,,,,,,,
2968,25.0,FDJ,1.0,245.0,2018,Eugénie Duval,FRA,24.0,FDJ,1.0,88.0,23.0,FUT,1.0,30.0,22.0,FUT,1.0,0.0,21.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,
3038,25.0,VAI,2.0,200.0,2018,Lija Laizane,LAT,24.0,VAI,2.0,200.0,23.0,SEF,1.0,200.0,22.0,VAI,1.0,100.0,21.0,VAI,1.0,10.0,,,,,,,,,,,,,,,,
2994,27.0,DVE,1.0,0.0,2018,Lotte van Hoek,NED,26.0,LWD,1.0,0.0,25.0,LWW,1.0,0.0,24.0,FCT,1.0,60.0,23.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,
3019,25.0,XYZ,1.0,10.0,2018,Katarzyna Wilkos,POL,24.0,XYZ,1.0,20.0,23.0,XYZ,1.0,0.0,22.0,XYZ,1.0,0.0,21.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,
2938,23.0,XYZ,1.0,0.0,2018,Anna Knauer,GER,22.0,PVD,1.0,0.0,21.0,PHV,1.0,0.0,20.0,RBW,1.0,102.0,19.0,RBW,1.0,2.0,,,,,,,,,,,,,,,,
2928,23.0,VAI,1.0,20.0,2018,Michela Balducci,ITA,22.0,GSB,1.0,10.0,21.0,MIC,1.0,0.0,20.0,MIC,1.0,0.0,19.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,
2891,23.0,XYZ,1.0,0.0,2018,Ilaria Bonomi,ITA,22.0,VAL,1.0,14.0,21.0,BPK,1.0,0.0,20.0,BPK,1.0,20.0,19.0,ALE,1.0,0.0,,,,,,,,,,,,,,,,
2929,31.0,XYZ,1.0,60.0,2018,Vittoria Bussi,ITA,,,,,,,,,28.0,SEF,1.0,0.0,27.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,
2962,25.0,TIB,4.0,42.0,2018,Ingrid Drexel Clouthier,MEX,24.0,TIB,1.0,290.0,23.0,ASA,1.0,60.0,22.0,AST,1.0,0.0,21.0,FDA,1.0,0.0,,,,,,,,,,,,,,,,
2953,31.0,UHC,6.0,851.0,2018,Katherine Hall,USA,30.0,UHC,2.0,432.0,29.0,UHC,4.0,222.0,28.0,UHC,1.0,310.0,27.0,UHC,1.0,0.0,,,,,,,,,,,,,,,,
2924,31.0,LSL,1.0,0.0,2018,Chantal Hoffmann,LUX,30.0,LSL,1.0,13.0,29.0,LBL,1.0,0.0,28.0,LBL,1.0,0.0,27.0,LBL,1.0,0.0,,,,,,,,,,,,,,,,
2899,28.0,HCT,1.0,0.0,2018,Spela Kern,SLO,27.0,BDP,1.0,0.0,26.0,BTC,1.0,0.0,25.0,BTC,1.0,0.0,24.0,BTC,1.0,0.0,,,,,,,,,,,,,,,,
2893,26.0,XYZ,1.0,0.0,2018,Veronika Kormos,HUN,25.0,MVC,1.0,0.0,24.0,LWW,1.0,0.0,23.0,KRE,1.0,100.0,22.0,BPK,1.0,0.0,,,,,,,,,,,,,,,,
2911,23.0,XYZ,1.0,265.0,2018,Evy Kuijpers,NED,22.0,XYZ,1.0,0.0,21.0,XYZ,1.0,25.0,20.0,LWZ,1.0,42.0,19.0,FTZ,1.0,0.0,,,,,,,,,,,,,,,,
2945,35.0,T20,1.0,0.0,2018,Elizabeth Lechuga (Wilborne),USA,34.0,HBS,1.0,0.0,33.0,HBS,1.0,65.0,32.0,UHC,1.0,95.0,31.0,TIB,1.0,0.0,,,,,,,,,,,,,,,,
2894,23.0,BDM,1.0,0.0,2018,Lierni Lekuona Extebeste,ESP,,,,,21.0,BPD,1.0,0.0,20.0,BPD,1.0,0.0,19.0,BPK,1.0,0.0,,,,,,,,,,,,,,,,
2918,25.0,GPC,1.0,30.0,2018,Dexiang Liu,CHN,,,,,,,,,22.0,XYZ,1.0,0.0,21.0,GPC,1.0,0.0,,,,,,,,,,,,,,,,
2947,30.0,XYZ,1.0,50.0,2018,Rikke Lønne,DEN,29.0,XYZ,1.0,0.0,28.0,XYZ,1.0,0.0,27.0,XYZ,1.0,100.0,26.0,TRY,1.0,0.0,,,,,,,,,,,,,,,,
2959,30.0,HBS,1.0,0.0,2018,Peta Mullens,AUS,29.0,HBS,1.0,15.0,28.0,WHT,1.0,0.0,27.0,WHT,4.0,0.0,26.0,WHT,1.0,0.0,,,,,,,,,,,,,,,,
2913,25.0,XYZ,1.0,0.0,2018,Gabrielle Pilote-Fortin,CAN,24.0,CBT,1.0,0.0,23.0,CBT,1.0,0.0,22.0,DNA,1.0,0.0,21.0,FUT,1.0,0.0,,,,,,,,,,,,,,,,
2926,27.0,EXP,1.0,0.0,2018,Sarah Rijkes,AUT,26.0,LWD,1.0,0.0,25.0,LWW,1.0,0.0,24.0,LBL,1.0,0.0,23.0,LBL,1.0,0.0,,,,,,,,,,,,,,,,
2954,24.0,CSR,2.0,1032.0,2018,Alexis Ryan,USA,23.0,LPR,2.0,178.0,22.0,LPR,1.0,115.0,21.0,UHC,1.0,160.0,20.0,UHC,1.0,0.0,,,,,,,,,,,,,,,,
2909,24.0,TVC,4.0,503.0,2018,Christina Siggaard,DEN,23.0,TVW,2.0,214.0,22.0,BMS,1.0,146.0,21.0,MAT,1.0,0.0,20.0,FFT,1.0,0.0,,,,,,,,,,,,,,,,
2916,23.0,XYZ,1.0,0.0,2018,Kyara Stijns,NED,22.0,PVD,1.0,0.0,21.0,TLP,1.0,10.0,20.0,TLP,1.0,0.0,19.0,GIW,1.0,0.0,,,,,,,,,,,,,,,,
2896,27.0,XYZ,1.0,0.0,2018,Minami Uwano,JPN,26.0,BDP,1.0,0.0,,,,,24.0,XYZ,1.0,0.0,23.0,BPK,1.0,0.0,,,,,,,,,,,,,,,,
2923,26.0,GPC,1.0,0.0,2018,Xisha Zhao,CHN,25.0,GPC,1.0,0.0,,,,,23.0,GPC,1.0,0.0,22.0,GPC,1.0,0.0,,,,,,,,,,,,,,,,
3069,22.0,DLT,20.0,488.0,2018,Amelie Dideriksen,DEN,21.0,DLT,20.0,1199.0,20.0,DLT,6.0,458.0,19.0,DLT,1.0,435.0,,,,,,,,,,,,,,,,,,,,
3258,28.0,XYZ,1.0,0.0,2018,Ting Ying Huang,TPE,27.0,SER,4.0,0.0,26.0,XYZ,1.0,286.0,25.0,XYZ,1.0,110.0,,,,,,,,,,,,,,,,,,,,
3236,24.0,BTC,1.0,49.0,2018,Corinna Lechner,GER,23.0,BTC,1.0,49.0,22.0,BTC,1.0,75.0,21.0,XYZ,1.0,110.0,,,,,,,,,,,,,,,,,,,,
3106,30.0,FDJ,4.0,3.0,2018,Moniek Tenniglo,NED,29.0,WM3,2.0,355.0,28.0,RBW,1.0,140.0,27.0,RBW,1.0,82.0,,,,,,,,,,,,,,,,,,,,
3058,22.0,PHV,1.0,50.0,2018,Chanella Stougje,NED,21.0,PVD,1.0,0.0,20.0,PHV,1.0,100.0,19.0,PHV,1.0,80.0,,,,,,,,,,,,,,,,,,,,
3259,26.0,GPC,1.0,0.0,2018,Yue Bai,CHN,25.0,GPC,1.0,0.0,24.0,XYZ,1.0,0.0,23.0,GPC,1.0,70.0,,,,,,,,,,,,,,,,,,,,
3256,29.0,GPC,1.0,0.0,2018,Zhao Juan Meng,HKG,28.0,GPC,1.0,0.0,27.0,XYZ,1.0,100.0,26.0,GPC,1.0,70.0,,,,,,,,,,,,,,,,,,,,
3291,24.0,MIC,1.0,0.0,2018,Olga Shekel,UKR,23.0,XYZ,1.0,80.0,22.0,BPD,1.0,0.0,21.0,XYZ,1.0,70.0,,,,,,,,,,,,,,,,,,,,
3272,22.0,XYZ,1.0,0.0,2018,Cristina Martinez,ESP,21.0,LTK,1.0,0.0,20.0,LTK,1.0,0.0,19.0,LTK,1.0,60.0,,,,,,,,,,,,,,,,,,,,
3074,22.0,DLT,4.0,155.0,2018,Jip van den Bos,NED,21.0,DLT,4.0,170.0,20.0,PHV,1.0,310.0,19.0,PHV,1.0,60.0,,,,,,,,,,,,,,,,,,,,
3288,24.0,DRP,4.0,340.0,2018,Eva Buurman,NED,23.0,PVD,2.0,290.0,22.0,PHV,1.0,160.0,21.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,
3308,30.0,WNT,4.0,240.0,2018,Hayley Simmonds,GBR,29.0,WNT,1.0,316.0,28.0,UHC,1.0,100.0,27.0,VPM,1.0,50.0,,,,,,,,,,,,,,,,,,,,
3094,23.0,MOV,1.0,171.0,2018,Alicia Gonzalez Blanco,ESP,22.0,LTK,1.0,40.0,21.0,LTK,1.0,0.0,20.0,LTK,1.0,40.0,,,,,,,,,,,,,,,,,,,,
3264,25.0,XYZ,1.0,100.0,2018,Qian Yu Yang,HKG,24.0,XYZ,1.0,100.0,23.0,XYZ,1.0,0.0,22.0,XYZ,1.0,40.0,,,,,,,,,,,,,,,,,,,,
3082,22.0,WHT,1.0,0.0,2018,Macey Stewart,AUS,21.0,XYZ,1.0,0.0,20.0,OGE,1.0,0.0,19.0,GEW,1.0,35.0,,,,,,,,,,,,,,,,,,,,
3282,34.0,HPU,1.0,0.0,2018,Camilla Møllebro Pedersen,DEN,33.0,TVW,1.0,100.0,32.0,BMS,1.0,16.0,31.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,
3097,24.0,XYZ,2.0,200.0,2018,Ana Maria Covrig,ROU,23.0,TOG,1.0,200.0,22.0,ISG,1.0,230.0,21.0,BPK,1.0,20.0,,,,,,,,,,,,,,,,,,,,
3280,22.0,WAD,1.0,404.0,2018,Jeanne Korevaar,NED,21.0,WM3,1.0,30.0,20.0,RBW,1.0,7.0,19.0,RBW,1.0,20.0,,,,,,,,,,,,,,,,,,,,
3287,30.0,TVC,2.0,60.0,2018,Sara Penton,SWE,29.0,TVW,1.0,169.0,28.0,DWT,1.0,0.0,27.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,
3109,32.0,ALE,1.0,128.0,2018,Daiva Ragazinskiene (Tuslaite),LTU,31.0,ALE,2.0,10.0,30.0,ISG,1.0,190.0,29.0,ISG,1.0,20.0,,,,,,,,,,,,,,,,,,,,
3305,23.0,CGS,1.0,0.0,2018,Ksenia Tuhai,BLR,22.0,BPK,4.0,0.0,21.0,BPK,1.0,385.0,20.0,BPK,1.0,10.0,,,,,,,,,,,,,,,,,,,,
3265,24.0,GPC,1.0,0.0,2018,Wantong Wang,CHN,23.0,GPC,1.0,0.0,22.0,XYZ,1.0,0.0,21.0,GPC,1.0,10.0,,,,,,,,,,,,,,,,,,,,
3072,22.0,MIC,1.0,0.0,2018,Francesca Balducci,ITA,21.0,MIC,1.0,40.0,20.0,MIC,1.0,0.0,19.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3089,23.0,DRP,1.0,0.0,2018,Anna Christian,GBR,22.0,DRP,1.0,0.0,21.0,WHT,1.0,0.0,20.0,WHT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3070,22.0,XYZ,1.0,0.0,2018,Claudia Cretti,ITA,21.0,VAL,1.0,20.0,20.0,ISG,1.0,0.0,19.0,ISG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3061,22.0,XYZ,1.0,0.0,2018,Nicky Degrendele,BEL,21.0,SVE,1.0,0.0,20.0,VLL,1.0,0.0,19.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3073,22.0,WET,1.0,0.0,2018,Fien Delbaere,BEL,21.0,SVE,1.0,0.0,20.0,VLL,1.0,0.0,19.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3083,22.0,CPC,1.0,0.0,2018,Jelena Eric,SRB,21.0,BTC,1.0,100.0,20.0,BTC,1.0,0.0,19.0,BTC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3091,23.0,XYZ,1.0,0.0,2018,Giorgia Fraiegari,ITA,22.0,GSB,1.0,0.0,21.0,BPK,1.0,0.0,20.0,BPK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
